LOCATION,DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,module_temp_anomaly,module_temp_res,module_temp_std_res,ambient_temp_anomaly,ambient_temp_res,ambient_temp_std_res,irradiation_anomaly,irradiation_res,irradiation_std_res
A,2020-05-15 08:30:00,26.430782066666666,40.3180586,0.4053485726666666,0.0,4.490981583567695,2.3201058968817456,0.0,0.4331957555854977,0.3811054475921438,0.0,0.0971486978385418,0.08960406017248303
A,2020-05-15 08:45:00,26.8318298,39.08195373333332,0.3124267953333332,0.0,-1.034550647078433,2.3201058968817456,0.0,0.39342658772807226,0.3811054475921438,0.0,-0.05244729884190413,0.08960406017248303
A,2020-05-15 09:00:00,27.6209698,45.0092326,0.6231526486666666,0.0,5.5948942908104655,2.3201058968817456,0.0,0.7322426445786192,0.3811054475921438,1.0,0.27158264555492123,0.08960406017248303
A,2020-05-15 09:15:00,27.98836207142857,46.6177065,0.3448840357142857,0.0,1.5258996852605975,2.3201058968817456,0.0,0.3673861602664701,0.3811054475921438,0.0,-0.201037060930206,0.08960406017248303
A,2020-05-15 09:30:00,27.516727866666667,39.136326,0.2492484,1.0,-7.288887174693329,2.3201058968817456,0.0,-0.5014369388138853,0.3811054475921438,0.0,-0.14377518688621252,0.08960406017248303
A,2020-05-15 09:45:00,27.450107666666668,40.93057693333333,0.5412059773333334,0.0,1.5521327251990158,2.3201058968817456,0.0,-0.1457711650891227,0.3811054475921438,0.0,0.23860893109205045,0.08960406017248303
A,2020-05-15 10:00:00,28.632191866666663,52.5477356,0.670675372,1.0,11.720857694486334,2.3201058968817456,0.0,1.1137241633484045,0.3811054475921438,0.0,0.1923070478666472,0.08960406017248303
A,2020-05-15 10:15:00,28.768912733333337,47.633738,0.5722834766666666,0.0,-5.360688404704632,2.3201058968817456,0.0,-0.018031503081171962,0.3811054475921438,0.0,-0.051245690847658176,0.08960406017248303
A,2020-05-15 10:30:00,29.35144260000001,49.249723266666656,0.4551483833333333,0.0,1.1520529510606323,2.3201058968817456,0.0,0.42315111217088486,0.3811054475921438,0.0,-0.16013108044704116,0.08960406017248303
A,2020-05-15 10:45:00,28.854707866666665,44.048325600000005,0.3619616539999999,0.0,-6.392845163411401,2.3201058968817456,0.0,-0.6946328044684122,0.3811054475921438,0.0,-0.16165207912796875,0.08960406017248303
A,2020-05-15 11:00:00,29.410819333333336,47.68545339999999,0.6365608813333332,0.0,2.5732064951305063,2.3201058968817456,0.0,0.34654712183947467,0.3811054475921438,0.0,0.20976151403228432,0.08960406017248303
A,2020-05-15 11:15:00,30.21606228571428,50.006988571428565,0.5857872135714286,0.0,1.1286697895192432,2.3201058968817456,0.0,0.5607563373339843,0.3811054475921438,0.0,-0.01379712948761691,0.08960406017248303
A,2020-05-15 11:30:00,30.2870728,49.8413636,0.5570693833333333,0.0,-1.0613063332601698,2.3201058968817456,0.0,-0.17205182529917096,0.3811054475921438,0.0,-0.041314704748479536,0.08960406017248303
A,2020-05-15 11:45:00,30.811049333333333,47.8363832,0.4679868693333333,0.0,-2.6687112277066234,2.3201058968817456,0.0,0.31803434930111507,0.3811054475921438,0.0,-0.11368067469133286,0.08960406017248303
A,2020-05-15 12:00:00,31.305375066666663,49.183583533333326,0.5149625866666667,0.0,0.05192743813036316,2.3201058968817456,0.0,0.2560312922971413,0.3811054475921438,0.0,-0.04098017839871726,0.08960406017248303
A,2020-05-15 12:15:00,31.50729773333333,49.84449266666666,0.7878660286666666,0.0,-0.9844525926333532,2.3201058968817456,0.0,-0.082257432194357,0.3811054475921438,0.0,0.23955686950864474,0.08960406017248303
A,2020-05-15 12:30:00,32.147684733333335,52.35325513333333,0.6492476293333334,0.0,1.6026996280718748,2.3201058968817456,0.0,0.39642801684733087,0.3811054475921438,0.0,-0.09104129953899376,0.08960406017248303
A,2020-05-15 12:45:00,32.39142040000001,50.631239933333326,0.761243312,0.0,-2.394950853661463,2.3201058968817456,0.0,0.043724991488439,0.3811054475921438,0.0,0.05940809715018591,0.08960406017248303
A,2020-05-15 13:00:00,32.622796071428574,49.610767714285714,0.4160351014285714,0.0,-1.647398376946711,2.3201058968817456,0.0,0.02931559260326111,0.3811054475921438,1.0,-0.329480358492316,0.08960406017248303
A,2020-05-15 13:15:00,32.49706446666666,47.01116133333333,0.489243946,0.0,-2.87338666099145,2.3201058968817456,0.0,-0.30699782484994387,0.3811054475921438,0.0,-0.012981284113277702,0.08960406017248303
A,2020-05-15 13:30:00,32.52462140000001,46.66986293333333,0.574561224,0.0,-0.008955759975179944,2.3201058968817456,0.0,0.0698333634903463,0.3811054475921438,0.0,0.07463545647093989,0.08960406017248303
A,2020-05-15 13:45:00,32.67847086666667,47.516884133333335,0.560985624,0.0,0.4459414773513828,2.3201058968817456,0.0,0.06768157301621613,0.3811054475921438,0.0,1.6410007351197464e-05,0.08960406017248303
A,2020-05-15 14:00:00,33.763185400000005,49.80390433333333,0.7350834633333333,0.0,1.9465097431316423,2.3201058968817456,0.0,0.9356821854647208,0.3811054475921438,0.0,0.12855263562344765,0.08960406017248303
A,2020-05-15 14:15:00,34.13076993333335,55.030613,0.8936614913333333,0.0,3.8635568987161406,2.3201058968817456,0.0,0.17039726526828503,0.3811054475921438,0.0,0.15345585720678134,0.08960406017248303
A,2020-05-15 14:30:00,34.08138426666667,54.51913673333334,0.466788824,0.0,-0.9360362999796763,2.3201058968817456,0.0,-0.15648332309912405,0.3811054475921438,1.0,-0.3648657929855319,0.08960406017248303
A,2020-05-15 14:45:00,33.69572221428571,47.618194642857134,0.5421384957142857,1.0,-7.32355546415117,2.3201058968817456,0.0,-0.48906871752533476,0.3811054475921438,0.0,-0.043461926499551384,0.08960406017248303
A,2020-05-15 15:00:00,33.89057606666666,46.02908119999999,0.3988885433333333,0.0,-1.3043128054145399,2.3201058968817456,0.0,0.11372013708726314,0.3811054475921438,0.0,-0.11719769090965754,0.08960406017248303
A,2020-05-15 15:15:00,34.043744000000004,44.28609193333333,0.4472921486666666,0.0,-1.7750059683432795,2.3201058968817456,0.0,0.09282043908653748,0.3811054475921438,0.0,-0.027042821632072445,0.08960406017248303
A,2020-05-15 15:30:00,34.40285233333333,46.7442812,0.5651963973333332,0.0,1.5057097600926355,2.3201058968817456,0.0,0.17385775118830082,0.3811054475921438,0.0,0.11143313601640797,0.08960406017248303
A,2020-05-15 15:45:00,34.430942666666674,43.9206158,0.3462306933333333,0.0,-3.2534854971303417,2.3201058968817456,0.0,-0.10256211799937631,0.3811054475921438,0.0,-0.1829364805614186,0.08960406017248303
A,2020-05-15 16:00:00,34.38115033333334,43.332853333333325,0.3581823699999999,0.0,-0.5292132605055571,2.3201058968817456,0.0,-0.062220097418027365,0.3811054475921438,0.0,-0.038053878568411525,0.08960406017248303
A,2020-05-15 16:15:00,34.12625693333333,41.007431933333336,0.3288961193333332,0.0,-2.596133444299113,2.3201058968817456,0.0,-0.4430053392702362,0.3811054475921438,0.0,-0.052480093528214256,0.08960406017248303
A,2020-05-15 16:30:00,34.35660993333333,41.28059066666666,0.344954196,0.0,-1.0371273653088053,2.3201058968817456,0.0,-0.012627559638019648,0.3811054475921438,0.0,-0.0410917886839926,0.08960406017248303
A,2020-05-15 16:45:00,33.86159653333333,39.419075933333325,0.260346758,0.0,-2.084472135051051,2.3201058968817456,0.0,-0.5705522120862625,0.3811054475921438,0.0,-0.07341207728790461,0.08960406017248303
A,2020-05-15 17:00:00,33.443313571428575,36.82670364285714,0.1668127414285714,0.0,-2.518244898832684,2.3201058968817456,0.0,-0.47550726041385616,0.3811054475921438,0.0,-0.1214968983590009,0.08960406017248303
A,2020-05-15 17:15:00,33.30025473333334,35.852207400000005,0.1738986373333333,0.0,-1.022569961730305,2.3201058968817456,0.0,-0.2651005440231984,0.3811054475921438,0.0,-0.039030443788492464,0.08960406017248303
A,2020-05-15 17:30:00,33.03212220000001,34.3384004,0.08716189,0.0,-2.2510758318370208,2.3201058968817456,0.0,-0.40813051309795156,0.3811054475921438,0.0,-0.09283049579939719,0.08960406017248303
A,2020-05-15 17:45:00,32.311871133333334,31.54853933333333,0.0384030336,0.0,-2.6724853917835034,2.3201058968817456,0.0,-0.7519880990619185,0.3811054475921438,0.0,-0.04977938333215323,0.08960406017248303
A,2020-05-15 18:00:00,31.13241364285714,30.225331,0.0225449364285714,0.0,-0.8127278791983734,2.3201058968817456,1.0,-1.2134736137800566,0.3811054475921438,0.0,-0.02704546859821379,0.08960406017248303
A,2020-05-15 18:15:00,29.243110933333337,28.6825074,0.00914994484,0.0,-0.0428594398505453,2.3201058968817456,1.0,-1.669120370431454,0.3811054475921438,0.0,0.037512036888468596,0.08960406017248303
A,2020-05-15 18:30:00,28.495518,27.285992266666668,0.001841024544,0.0,-1.338128724458862,2.3201058968817456,0.0,-0.6112811766324171,0.3811054475921438,0.0,-0.02628574424068498,0.08960406017248303
A,2020-05-15 18:45:00,27.8840638,25.96194653333333,0.0,0.0,-1.1315925992850566,2.3201058968817456,0.0,-0.6271381568699326,0.3811054475921438,0.0,0.023453995183604692,0.08960406017248303
A,2020-05-15 19:00:00,27.455975400000003,25.38531306666667,0.0,0.0,0.45143481897630267,2.3201058968817456,0.0,-0.36299877569106087,0.3811054475921438,0.0,0.024664765594104826,0.08960406017248303
A,2020-05-15 19:15:00,27.0975484,25.200846400000003,0.0,0.0,-0.1672994325858035,2.3201058968817456,0.0,-0.3401237612870176,0.3811054475921438,0.0,0.015079454487725658,0.08960406017248303
A,2020-05-15 19:30:00,27.01870113333333,25.745267733333336,0.00012538276,0.0,0.525722307484596,2.3201058968817456,0.0,-0.11727390549565087,0.3811054475921438,0.0,0.004919094609760573,0.08960406017248303
A,2020-05-15 19:45:00,23.787237466666667,22.5114056,0.000100219904,0.0,-2.1234736853386416,2.3201058968817456,1.0,-3.154212999368493,0.3811054475921438,0.0,0.0452032627547074,0.08960406017248303
A,2020-05-15 20:00:00,22.66317964285714,20.29072571428572,0.0,0.0,-1.5933569105939576,2.3201058968817456,0.0,-0.9959103675054166,0.3811054475921438,0.0,0.023908089767238933,0.08960406017248303
A,2020-05-15 20:15:00,23.412097066666668,20.736596666666667,0.0,0.0,1.3005324655515018,2.3201058968817456,0.0,0.7848931920658728,0.3811054475921438,0.0,0.01968067067504066,0.08960406017248303
A,2020-05-15 20:30:00,22.30098866666667,20.375416933333337,0.0,0.0,0.45740165618768813,2.3201058968817456,0.0,-1.0355863538374557,0.3811054475921438,0.0,0.05089356651636898,0.08960406017248303
A,2020-05-15 20:45:00,22.0374816,20.312805133333327,0.0,0.0,0.39858672269082973,2.3201058968817456,0.0,-0.13502348283667587,0.3811054475921438,0.0,0.007032955851996356,0.08960406017248303
A,2020-05-15 21:00:00,22.168518066666667,20.6512674,0.0,0.0,0.7946572536977285,2.3201058968817456,0.0,0.15038878531904132,0.3811054475921438,0.0,0.024289186439203463,0.08960406017248303
A,2020-05-15 21:15:00,22.1193604,20.632086200000003,0.0,0.0,1.1540272191823462,2.3201058968817456,0.0,0.03295937747776989,0.3811054475921438,0.0,0.051082989452285246,0.08960406017248303
A,2020-05-15 21:30:00,22.221250333333334,20.75869966666667,0.0,0.0,1.2538394987903096,2.3201058968817456,0.0,0.2445536786091509,0.3811054475921438,0.0,0.04291033676652159,0.08960406017248303
A,2020-05-15 21:45:00,22.236828466666665,20.914416666666668,0.0,0.0,1.080095278851335,2.3201058968817456,0.0,0.19063943590918697,0.3811054475921438,0.0,0.019241397367068962,0.08960406017248303
A,2020-05-15 22:00:00,22.22185842857143,20.895703928571425,0.0,0.0,0.7415855356362329,2.3201058968817456,0.0,0.12846009337535946,0.3811054475921438,0.0,0.03425489575874195,0.08960406017248303
A,2020-05-15 22:15:00,22.149312533333333,20.732185866666665,0.0,0.0,1.0133177622273486,2.3201058968817456,0.0,0.13930598131688043,0.3811054475921438,0.0,0.03676850809645396,0.08960406017248303
A,2020-05-15 22:30:00,22.104713866666668,20.82985206666667,0.0,0.0,0.7629296754338633,2.3201058968817456,0.0,0.16405874771188067,0.3811054475921438,0.0,0.0023491320645063346,0.08960406017248303
A,2020-05-15 22:45:00,22.057079933333338,21.072275666666663,0.0,0.0,0.5359607547865757,2.3201058968817456,0.0,0.08047308330388248,0.3811054475921438,0.0,0.009706197334606995,0.08960406017248303
A,2020-05-15 23:00:00,22.23601830769231,21.241316538461536,0.0,0.0,0.3668821922510759,2.3201058968817456,0.0,0.2680726122607844,0.3811054475921438,0.0,0.0037093941144994425,0.08960406017248303
A,2020-05-16 02:00:00,21.68216,20.072144,0.0,0.0,-0.6040122833499773,2.3201058968817456,0.0,-0.36930131590404613,0.3811054475921438,0.0,0.01871375304773186,0.08960406017248303
A,2020-05-16 02:15:00,21.6884114,19.9192038,0.0,0.0,0.2667309680519132,2.3201058968817456,0.0,0.11855746051368854,0.3811054475921438,0.0,0.0017135756931769275,0.08960406017248303
A,2020-05-16 02:30:00,21.510408533333337,19.59269193333333,0.0,0.0,-0.13233609304407423,2.3201058968817456,0.0,-0.12337389836001122,0.3811054475921438,0.0,0.008700042398033125,0.08960406017248303
A,2020-05-16 02:45:00,21.496287,19.6248698,0.0,0.0,0.5674795517359534,2.3201058968817456,0.0,0.0780778425592743,0.3811054475921438,0.0,0.017114647267656796,0.08960406017248303
A,2020-05-16 03:00:00,21.6459126,20.065205933333328,0.0,0.0,0.6797787351397879,2.3201058968817456,0.0,0.19618442282477844,0.3811054475921438,0.0,0.006997263891767774,0.08960406017248303
A,2020-05-16 03:15:00,21.674314200000005,20.11216013333333,0.0,0.0,0.2645049753918194,2.3201058968817456,0.0,0.13992619824396968,0.3811054475921438,0.0,0.008974777570523576,0.08960406017248303
A,2020-05-16 03:30:00,21.73142093333333,20.351884,0.0,0.0,1.022066697840529,2.3201058968817456,0.0,0.2122987643924148,0.3811054475921438,0.0,0.026633814723071303,0.08960406017248303
A,2020-05-16 03:45:00,21.78016573333333,20.50589406666667,0.0,0.0,0.6728250035005097,2.3201058968817456,0.0,0.14243714999853907,0.3811054475921438,0.0,0.013964806711538325,0.08960406017248303
A,2020-05-16 04:00:00,21.85855535714285,20.81391042857143,0.0,0.0,0.8848772568187222,2.3201058968817456,0.0,0.21835813505789048,0.3811054475921438,0.0,0.024514681403486893,0.08960406017248303
A,2020-05-16 04:15:00,21.89991073333333,20.712640333333333,0.0,0.0,0.7213970970776273,2.3201058968817456,0.0,0.23708078116140285,0.3811054475921438,0.0,0.02146090411030191,0.08960406017248303
A,2020-05-16 04:30:00,21.92704853333333,20.72603773333333,0.0,0.0,0.43709106075743875,2.3201058968817456,0.0,0.21203660606663277,0.3811054475921438,0.0,0.012921732772035233,0.08960406017248303
A,2020-05-16 04:45:00,22.028684400000003,20.796402866666664,0.0,0.0,0.4223516656902646,2.3201058968817456,0.0,0.29361305950441263,0.3811054475921438,0.0,0.00639811936539586,0.08960406017248303
A,2020-05-16 05:00:00,21.93278,20.6822592,0.0,0.0,0.20141978675998473,2.3201058968817456,0.0,0.12598818694008074,0.3811054475921438,0.0,0.008729882998931487,0.08960406017248303
A,2020-05-16 05:15:00,21.866251666666663,20.472369333333333,0.0,0.0,0.13707451253558744,2.3201058968817456,0.0,0.11382076053421741,0.3811054475921438,0.0,0.008826283616120312,0.08960406017248303
A,2020-05-16 05:30:00,21.876585066666664,20.760192866666667,0.0,0.0,0.5435296594078949,2.3201058968817456,0.0,0.13320886574410906,0.3811054475921438,0.0,0.00516493285803768,0.08960406017248303
A,2020-05-16 05:45:00,21.959989266666664,20.5434348,0.0001471694642,0.0,-0.06657637112552806,2.3201058968817456,0.0,0.17871860478249602,0.3811054475921438,0.0,0.0022693949572459705,0.08960406017248303
A,2020-05-16 06:00:00,21.9232375,20.25681407142857,0.0062059593785714,0.0,-0.18409310304823734,2.3201058968817456,0.0,0.045321674872813134,0.3811054475921438,0.0,0.006243974345795898,0.08960406017248303
A,2020-05-16 06:15:00,21.860400400000003,20.4303872,0.0236337368666666,0.0,0.30680738870551494,2.3201058968817456,0.0,0.13995894607984383,0.3811054475921438,0.0,0.01647840108151653,0.08960406017248303
A,2020-05-16 06:30:00,21.985833666666664,21.195638,0.0495149681333333,0.0,0.8656419504776984,2.3201058968817456,0.0,0.23393041336720444,0.3811054475921438,0.0,0.026483788519960354,0.08960406017248303
A,2020-05-16 06:45:00,22.13967073333333,22.189410333333328,0.0792696434666666,0.0,1.0302292985325252,2.3201058968817456,0.0,0.20488206348719018,0.3811054475921438,0.0,0.03141130250356522,0.08960406017248303
A,2020-05-16 07:00:00,22.45271393333333,23.1112346,0.1090379683333333,0.0,0.8603367979229937,2.3201058968817456,0.0,0.3498080503849863,0.3811054475921438,0.0,0.02925933458937792,0.08960406017248303
A,2020-05-16 07:15:00,22.6524518,24.241701266666663,0.1381154516666666,0.0,0.8538979745860509,2.3201058968817456,0.0,0.19115924584835753,0.3811054475921438,0.0,0.02849037044198932,0.08960406017248303
A,2020-05-16 07:30:00,22.97513853333333,25.668487533333334,0.1741175246666666,0.0,1.0475287384381318,2.3201058968817456,0.0,0.29749190774347767,0.3811054475921438,0.0,0.0383853220037543,0.08960406017248303
A,2020-05-16 07:45:00,23.38855407142857,27.937476071428577,0.2436428057142857,0.0,1.9844303802716432,2.3201058968817456,0.0,0.4024844568997956,0.3811054475921438,0.0,0.07490492508458285,0.08960406017248303
A,2020-05-16 08:00:00,23.8905234,30.79129613333333,0.2980529893333333,0.0,2.7262582190290274,2.3201058968817456,0.0,0.5388087625771476,0.3811054475921438,0.0,0.07433636270515581,0.08960406017248303
A,2020-05-16 08:15:00,24.42785433333333,33.0092104,0.3386504113333334,0.0,2.1902833207728136,2.3201058968817456,0.0,0.6905648301018665,0.3811054475921438,0.0,0.05447691758485679,0.08960406017248303
A,2020-05-16 08:30:00,25.166898466666662,36.606188800000005,0.4275489526666667,0.0,3.451962795141988,2.3201058968817456,0.0,0.8550182345887158,0.3811054475921438,0.0,0.0943167491585239,0.08960406017248303
A,2020-05-16 08:45:00,25.757175666666665,38.892010733333336,0.4700814853333333,0.0,2.1481247592668495,2.3201058968817456,0.0,0.6022692520830581,0.3811054475921438,0.0,0.06084592173770359,0.08960406017248303
A,2020-05-16 09:00:00,25.999422266666667,38.70590013333334,0.4611857686666666,0.0,-0.3520733678370007,2.3201058968817456,0.0,0.23402902465216258,0.3811054475921438,0.0,0.0012090659212364852,0.08960406017248303
A,2020-05-16 09:15:00,26.297007333333337,39.343784466666655,0.41958991,0.0,0.5669451987895116,2.3201058968817456,0.0,0.30614467025464265,0.3811054475921438,0.0,-0.03921858208391249,0.08960406017248303
A,2020-05-16 09:30:00,26.59366866666667,39.879952333333335,0.420493884,0.0,0.26846646821745423,2.3201058968817456,0.0,0.2845772366572241,0.3811054475921438,0.0,-0.024331132975341174,0.08960406017248303
A,2020-05-16 09:45:00,27.030969466666665,41.825665333333326,0.5405936786666665,0.0,1.6919785988503193,2.3201058968817456,0.0,0.41208619606496555,0.3811054475921438,0.0,0.10791680605928833,0.08960406017248303
A,2020-05-16 10:00:00,27.611354533333337,46.072651933333326,0.491453022,0.0,4.093267206608395,2.3201058968817456,0.0,0.6264463588047846,0.3811054475921438,0.0,-0.01902055516648654,0.08960406017248303
A,2020-05-16 10:15:00,27.93121328571429,44.468571,0.4697288307142857,0.0,-1.4204919440040982,2.3201058968817456,0.0,0.38257262719677243,0.3811054475921438,0.0,-0.029620712718355757,0.08960406017248303
A,2020-05-16 10:30:00,28.2829874,48.962665,0.654436842,0.0,4.261116383822419,2.3201058968817456,0.0,0.3721142410926106,0.3811054475921438,0.0,0.17142465658760941,0.08960406017248303
A,2020-05-16 10:45:00,28.78232633333333,50.154118,0.5955213746666665,0.0,0.8687739724206409,2.3201058968817456,0.0,0.47808630597424084,0.3811054475921438,0.0,-0.028378173625657088,0.08960406017248303
A,2020-05-16 11:00:00,29.1554974,49.15606886666666,0.5752638966666666,0.0,-1.392933764631863,2.3201058968817456,0.0,0.33983563027612007,0.3811054475921438,0.0,-0.03755341379633714,0.08960406017248303
A,2020-05-16 11:15:00,29.3643758,48.12385466666667,0.5423748746666666,0.0,-1.3360837596483037,2.3201058968817456,0.0,0.17037421889052595,0.3811054475921438,0.0,-0.04261859475116936,0.08960406017248303
A,2020-05-16 11:30:00,29.6892496,46.51825533333333,0.4934305533333333,0.0,-1.4101557353780692,2.3201058968817456,0.0,0.317252648723489,0.3811054475921438,0.0,-0.04471711211265428,0.08960406017248303
A,2020-05-16 11:45:00,29.8473918,47.0438902,0.62278731,0.0,0.19268304763124888,2.3201058968817456,0.0,0.10124484125892508,0.3811054475921438,0.0,0.09221829659922787,0.08960406017248303
